query_id	country	action	comedy	drama
qid:8773	UK	0.8	0.1	0.1
qid:9726	US	0.6	0.2	0.2
qid:15190	DE	0.3	0.2	0.5
qid:7215	US	0.1	0.7	0.2
qid:15450	UK	0.2	0.5	0.3
qid:2394	US	0.1	0.6	0.3
qid:7912	US	0.3	0.7	0.0
qid:14459	US	0.7	0.2	0.1
qid:8296	US	0.5	0.3	0.2
qid:3755	US	0.4	0.4	0.2
qid:13924	US	0.7	0.1	0.2
qid:9229	JP	0.8	0.1	0.1
qid:15252	US	0.3	0.1	0.6
qid:15361	US	0.5	0.3	0.2
qid:3417	US	0.5	0.3	0.2
qid:5745	US	0.2	0.6	0.2
qid:2012	US	0.4	0.4	0.2
qid:12327	US	0.6	0.1	0.3
qid:7515	US	0.2	0.4	0.4
qid:4295	IN	0.7	0.1	0.2
qid:9596	US	0.6	0.3	0.1
qid:3596	US	0.9	0.1	0.0
qid:6968	US	0.8	0.2	0.0
qid:12576	US	0.7	0.2	0.1
qid:8277	US	0.2	0.4	0.4
qid:50	US	0.6	0.2	0.2
qid:12248	UK	0.1	0.4	0.5
qid:13676	US	0.8	0.2	0.0
qid:3418	US	0.6	0.1	0.3
qid:13945	US	0.8	0.1	0.1
qid:15229	JP	0.9	0.0	0.1
qid:3459	US	0.9	0.1	0.0
qid:5032	US	0.4	0.3	0.3
qid:15561	US	0.7	0.2	0.1
qid:3600	US	0.2	0.3	0.5
qid:12569	US	0.7	0.2	0.1
qid:9535	GB	0.3	0.6	0.1
qid:8299	CN	0.8	0.1	0.1
qid:13865	US	0.6	0.3	0.1
qid:4873	FR	0.2	0.2	0.6
qid:3743	US	0.5	0.3	0.2
qid:9276	US	0.6	0.3	0.1
qid:6999	US	0.8	0.1	0.1
qid:14471	JP	0.9	0.1	0.0
qid:3385	US	0.4	0.4	0.2
qid:3365	US	0.2	0.2	0.6
qid:15239	US	0.1	0.2	0.7
qid:7802	US	0.5	0.3	0.2
qid:4899	US	0.2	0.7	0.1
qid:274	US	0.7	0.1	0.2
qid:8281	IN	0.7	0.1	0.2
qid:7429	US	0.2	0.4	0.4
qid:13492	US	0.6	0.2	0.2
qid:15233	US	0.3	0.3	0.4
qid:4291	UK	0.6	0.2	0.2
qid:3416	US	0.1	0.5	0.4
qid:8813	US	0.8	0.1	0.1
qid:13661	US	0.2	0.2	0.6
qid:7870	US	0.3	0.4	0.3
qid:9222	US	0.2	0.4	0.4
qid:1885	US	0.7	0.1	0.2
qid:3602	US	0.4	0.2	0.4
qid:3401	US	0.1	0.3	0.6
qid:14163	US	0.6	0.2	0.2
qid:15164	US	0.3	0.5	0.2
qid:6157	US	0.1	0.3	0.6
qid:14516	US	0.1	0.3	0.6
qid:3630	US	0.5	0.2	0.3
qid:15263	US	0.8	0.1	0.1
qid:8274	IN	0.6	0.2	0.2
qid:8809	US	0.5	0.3	0.2
qid:3453	US	0.2	0.3	0.5
qid:1970	US	0.7	0.2	0.1
qid:15377	KZ	0.0	0.0	1.0
qid:198	BD	0.0	0.0	1.0
qid:9705	US	0.3	0.6	0.1
qid:15170	US	0.3	0.6	0.1
qid:8261	US	0.2	0.2	0.6
qid:5713	US	0.3	0.4	0.3
qid:7289	US	0.4	0.4	0.2
qid:6947	US	0.2	0.5	0.3
qid:3592	US	0.1	0.4	0.5
qid:7414	US	0.6	0.3	0.1
qid:9227	US	0.6	0.3	0.1
qid:2521	US	0.2	0.4	0.4
qid:4322	US	0.3	0.2	0.5
qid:768	IN	0.6	0.3	0.1
qid:12323	UK	0.4	0.3	0.3
qid:14402	CA	0.1	0.9	0
qid:7868	US	0.2	0.7	0.1
qid:8794	US	0.4	0.1	0.5
qid:8276	US	0.3	0.5	0.2
qid:14287	US	0.7	0.1	0.2
qid:3645	US	0.6	0.2	0.2
qid:15485	US	0.2	0.1	0.7
qid:15184	US	0.5	0.2	0.3
qid:9247	US	0.1	0.6	0.3
qid:2574	US	0.7	0.2	0.1
qid:8782	US	0.5	0.1	0.4
qid:9635	JP	0.7	0.1	0.2
qid:3567	US	0.5	0.3	0.2
qid:15289	US	0.3	0.6	0.1
qid:13885	US	0.6	0.3	0.1
qid:7842	US	0.8	0.1	0.1
qid:14169	US	0.5	0.2	0.3
qid:5137	US	0.4	0.3	0.3
qid:8257	US	0.3	0.5	0.2
qid:7247	US	0.7	0.2	0.1
qid:15201	US	0.2	0.1	0.7
qid:3642	HK	0.9	0.1	0
qid:8795	AU	0.4	0.3	0.3
qid:5659	US	0.8	0.1	0.1
qid:10237	US	0.6	0.2	0.2
qid:14437	US	0.4	0.4	0.2
qid:9243	US	0.6	0.3	0.1
qid:8304	US	0.3	0.1	0.6
qid:7424	US	0.2	0.6	0.2
qid:4294	US	0.1	0.6	0.3
qid:12259	US	0.8	0.1	0.1
qid:15248	US	0.3	0.5	0.2
qid:2550	IN	0.7	0.2	0.1
qid:7869	US	0.3	0.5	0.2
qid:5386	US	0.6	0.2	0.2
qid:11679	US	0.4	0.4	0.2
qid:58	US	0.7	0.1	0.2
qid:3679	US	0.3	0.4	0.3
qid:14152	US	0.2	0.6	0.2
qid:1879	US	0.1	0.7	0.2
qid:10246	US	0.5	0.3	0.2
qid:15282	US	0.1	0.4	0.5
qid:12369	US	0.7	0.1	0.2
qid:3410	US	0.8	0.1	0.1
qid:9546	US	0.2	0.6	0.2
qid:7275	US	0.7	0.2	0.1
qid:9199	US	0.3	0.2	0.5
qid:2567	SG	0.4	0.3	0.3
qid:10133	CA	0.6	0.2	0.2
qid:1957	US	0.7	0.1	0.2
qid:5793	US	0.5	0.3	0.2
qid:7835	US	0.7	0.1	0.2
qid:15264	US	0.8	0.1	0.1
qid:12552	GB	0.3	0.2	0.5
qid:15407	US	0.2	0.4	0.4
qid:8804	US	0.9	0.05	0.05
qid:3432	US	0.3	0.4	0.3
qid:13917	US	0.6	0.2	0.2
qid:8251	CN	0.8	0.1	0.1
qid:7037	US	0.4	0.3	0.3
qid:7324	US	0.2	0.3	0.5
qid:2600	US	0.2	0.3	0.5
qid:7455	US	0.4	0.4	0.2
qid:59	GB	0.2	0.6	0.2
qid:15168	US	0.7	0.1	0.2
qid:1878	US	0.3	0.4	0.3
qid:8811	US	0.7	0.1	0.2
qid:8279	US	0.3	0.5	0.2
qid:15441	US	0.3	0.3	0.4
qid:2409	US	0.7	0.1	0.2
qid:3508	IN	0.3	0.4	0.3
qid:3632	US	0.5	0.2	0.3
qid:760	US	0.6	0.2	0.2
qid:15295	US	0.3	0.4	0.3
qid:4314	US	0.3	0.2	0.5
qid:14235	US	0.6	0.2	0.2
qid:6127	US	0.4	0.3	0.3
qid:13823	US	0.6	0.2	0.2
qid:8242	BR	0.3	0.5	0.2
qid:3356	US	0.2	0.6	0.2
qid:266	US	0.7	0.1	0.2
qid:8772	US	0.8	0.1	0.1
qid:15357	US	0.3	0.4	0.3
qid:12296	US	0.4	0.3	0.3
qid:3677	US	0.6	0.2	0.2
qid:2548	US	0.7	0.1	0.2
qid:15301	US	0.7	0.2	0.1
qid:759	US	0.3	0.6	0.1
qid:5736	US	0.7	0.1	0.2
qid:4316	US	0.4	0.4	0.2
qid:6158	US	0.3	0.6	0.1
qid:8233	US	0.7	0.1	0.2
qid:9211	US	0.2	0.5	0.3
qid:4957	US	0.5	0.3	0.2
qid:1838	US	0.4	0.3	0.3
qid:10245	US	0.6	0.2	0.2
qid:15139	US	0.4	0.2	0.4
qid:14249	US	0.8	0.1	0.1
qid:3606	US	0.6	0.2	0.2
qid:15476	US	0.3	0.2	0.5
qid:7495	US	0.7	0.1	0.2
qid:7234	US	0.7	0.2	0.1
qid:13872	US	0.3	0.1	0.6
qid:15214	US	0.2	0.3	0.5
qid:7910	US	0.6	0.2	0.2
qid:2514	US	0.7	0.1	0.2
qid:11668	US	0.4	0.3	0.3
qid:8240	MX	0.4	0.4	0.2
qid:15567	US	0.5	0.3	0.2
qid:3734	US	0.6	0.2	0.2
qid:15140	US	0.3	0.4	0.3
qid:5715	GB	0.2	0.5	0.3
qid:14500	US	0.8	0.1	0.1
qid:8776	US	0.6	0.3	0.1
qid:13927	US	0.7	0.1	0.2
qid:5220	US	0.8	0.1	0.1
qid:10231	US	0.3	0.2	0.5
qid:8301	US	0.7	0.2	0.1
qid:7857	US	0.6	0.3	0.1
qid:11667	US	0.7	0.2	0.1
qid:7461	IN	0.8	0.1	0.1
qid:3684	US	0.5	0.3	0.2
qid:13935	US	0.6	0.2	0.2
qid:15376	US	0.4	0.3	0.3
qid:14296	US	0.7	0.1	0.2
qid:15161	US	0.3	0.4	0.3
qid:14460	US	0.4	0.4	0.2
qid:3355	US	0.5	0.3	0.2
qid:2403	US	0.8	0.1	0.1
qid:5035	US	0.8	0.1	0.1
qid:15496	US	0.8	0.1	0.1
qid:4266	US	0.5	0.2	0.3
qid:1870	US	0.7	0.1	0.2
qid:10138	US	0.3	0.2	0.5
qid:12557	US	0.7	0.2	0.1
qid:3658	IN	0.8	0.1	0.1
qid:12339	US	0.4	0.3	0.3
qid:344	US	0.3	0.4	0.3
qid:7276	US	0.6	0.2	0.2
qid:13801	US	0.5	0.2	0.3
qid:9716	US	0.7	0.1	0.2
qid:2378	US	0.4	0.4	0.2
qid:5847	US	0.7	0.2	0.1
qid:8785	US	0.6	0.3	0.1
qid:15457	US	0.2	0.6	0.2
qid:14349	US	0.8	0.1	0.1
qid:10251	US	0.7	0.2	0.1
qid:4955	US	0.6	0.3	0.1
qid:8278	US	0.1	0.2	0.7
qid:3498	UK	0.7	0.2	0.1
qid:12272	IN	0.6	0.2	0.2
qid:15799	US	0.8	0.1	0.1
qid:9218	JP	0.4	0.1	0.5
qid:3570	US	0.2	0.6	0.2
qid:8767	US	0.7	0.1	0.2
qid:13944	US	0.6	0.2	0.2
qid:12561	US	0.7	0.1	0.2
qid:15408	US	0.2	0.6	0.2
qid:5046	US	0.5	0.3	0.2
qid:4345	US	0.6	0.2	0.2
qid:2500	US	0.7	0.1	0.2
qid:7799	US	0.3	0.4	0.3
qid:7257	US	0.2	0.6	0.2
qid:10155	JP	0.1	0.3	0.6
qid:9686	US	0.7	0.1	0.2
qid:10982	US	0.8	0.1	0.1
qid:12400	US	0.7	0.2	0.1
qid:1858	US	0.7	0.1	0.2
qid:9241	US	0.4	0.4	0.2
qid:14263	US	0.5	0.3	0.2
qid:2519	US	0.2	0.6	0.2
qid:10242	US	0.6	0.2	0.2
qid:3776	US	0.3	0.3	0.4
qid:1989	US	0.3	0.4	0.3
qid:8810	US	0.5	0.4	0.1
qid:15794	US	0.4	0.4	0.2
qid:6985	JP	0.1	0.6	0.3
qid:6117	UK	0.2	0.7	0.1
qid:4917	US	0.3	0.5	0.2
qid:10706	US	0.4	0.2	0.4
qid:9230	IT	0.7	0.1	0.2
qid:11697	DE	0.6	0.2	0.2
qid:7822	US	0.5	0.3	0.2
qid:2523	US	0.4	0.6	0.1
qid:5859	US	0.3	0.5	0.2
qid:15071	US	0.2	0.4	0.4
qid:4347	US	0.7	0.2	0.1
qid:3382	US	0.6	0.2	0.2
qid:14472	US	0.4	0.3	0.3
qid:7332	US	0.3	0.4	0.3
qid:3631	US	0.6	0.1	0.3
qid:15367	US	0.3	0.4	0.3
qid:397	US	0.5	0.3	0.2
qid:6419	US	0.3	0.5	0.2
qid:14554	US	0.4	0.4	0.2
qid:769	US	0.7	0.1	0.2
qid:5106	US	0.6	0.2	0.2
qid:14230	US	0.8	0.1	0.1
qid:12566	UK	0.2	0.3	0.5
qid:5833	CA	0.6	0.1	0.3
qid:1923	IN	0.9	0.05	0.05
qid:9259	AU	0.4	0.3	0.3
qid:7320	US	0.7	0.2	0.1
qid:6164	HK	0.9	0.05	0.05
qid:13771	US	0.6	0.1	0.3
qid:3449	US	0.2	0.1	0.7
qid:3741	US	0.8	0.1	0.1
qid:7003	US	0.4	0.5	0.1
qid:11677	US	0.9	0.05	0.05
qid:4932	UK	0.3	0.5	0.2
qid:4299	SE	0.2	0.7	0.1
qid:3376	US	0.9	0.05	0.05
qid:12393	CA	0.4	0.2	0.4
qid:7342	US	0.6	0.2	0.2
qid:12781	US	0.7	0.1	0.2
qid:10682	US	0.7	0.2	0.1
qid:5012	US	0.7	0.1	0.2
qid:8836	US	0.3	0.4	0.3
qid:15798	US	0.5	0.4	0.1
qid:14540	US	0.3	0.1	0.6
qid:7854	UK	0.2	0.5	0.3
qid:6922	SA	0.5	0.3	0.2
qid:2416	US	0.3	0.5	0.2
qid:3740	US	0.6	0.2	0.2
qid:10983	US	0.2	0.5	0.3
qid:13861	US	0.8	0.1	0.1
qid:5767	US	0.9	0.05	0.05
qid:11627	US	0.8	0.1	0.1
qid:7328	US	0.4	0.5	0.1
qid:7816	US	0.5	0.3	0.2
qid:723	CA	0.6	0.1	0.3
qid:2512	US	0.9	0.05	0.05
qid:14503	US	0.2	0.2	0.6
qid:14533	UK	0.4	0.1	0.5
qid:3757	NO	0.3	0.2	0.5
qid:10684	US	0.1	0.3	0.6
qid:5024	US	0.2	0.6	0.2
qid:15386	US	0.9	0.05	0.05
qid:14207	US	0.8	0.15	0.05
qid:3505	US	0.8	0.1	0.1
qid:15065	US	0.7	0.2	0.1
qid:13781	GB	0.6	0.3	0.1
qid:3568	US	0.2	0.5	0.3
qid:12767	CA	0.4	0.3	0.3
qid:7787	US	0.1	0.4	0.5
qid:4261	IN	0.8	0.1	0.1
qid:4866	US	0.7	0.2	0.1
qid:10158	DE	0.3	0.6	0.1
qid:7252	US	0.8	0.1	0.1
qid:11671	UK	0.2	0.3	0.5
qid:8246	CA	0.4	0.3	0.3
qid:5746	AU	0.6	0.2	0.2
qid:15793	US	0.1	0.3	0.6
qid:9215	IE	0.2	0.5	0.3
qid:13848	CA	0.4	0.3	0.3
qid:6185	US	0.7	0.2	0.1
qid:5014	US	0.7	0.1	0.2
qid:8805	US	0.5	0.3	0.2
qid:3759	US	0.2	0.3	0.5
qid:15036	US	0.8	0.1	0.1
qid:14535	US	0.3	0.6	0.1
qid:3343	US	0.8	0.1	0.1
qid:4330	US	0.6	0.2	0.2
qid:15795	US	0.6	0.2	0.2
qid:3521	US	0.8	0.1	0.1
qid:13775	JP	0.7	0.2	0.1
qid:517	US	0.9	0.05	0.05
qid:2502	US	0.4	0.4	0.2
qid:12699	US	0.2	0.5	0.3
qid:3706	US	0.7	0.2	0.1
qid:13874	US	0.9	0.05	0.05
qid:11692	US	0.8	0.1	0.1
qid:41	US	0.2	0.4	0.4
qid:7836	US	0.4	0.4	0.2
qid:7519	US	0.5	0.3	0.2
qid:10984	US	0.6	0.3	0.1
qid:210	US	0.3	0.4	0.3
qid:4903	US	0.8	0.1	0.1
qid:6170	US	0.6	0.2	0.2
qid:12783	US	0.1	0.8	0.1
qid:8266	US	0.7	0.2	0.1
qid:6585	US	0.9	0.05	0.05
qid:4753	US	0.3	0.6	0.1
qid:2456	US	0.8	0.1	0.1
qid:9267	US	0.7	0.2	0.1
qid:10156	US	0.6	0.3	0.1
qid:13784	US	0.1	0.2	0.7
qid:518	US	0.8	0.1	0.1
qid:8826	US	0.7	0.2	0.1
qid:4764	US	0.7	0.2	0.1
qid:5000	US	0.4	0.4	0.2
qid:11689	US	0.5	0.3	0.2
qid:10981	US	0.1	0.1	0.8
qid:13946	US	0.9	0.05	0.05
qid:5822	US	0.3	0.5	0.2
qid:3603	US	0.1	0.5	0.4
qid:51	US	0.2	0.4	0.4
qid:7839	US	0.8	0.1	0.1
qid:4338	IN	0.2	0.5	0.3
qid:15564	US	0.2	0.3	0.5
qid:13762	KZ	0.6	0.2	0.2
qid:13700	US	0.5	0.2	0.3
qid:2587	CA	0.3	0.4	0.3
qid:5140	US	0.7	0.2	0.1
qid:15060	AU	0.1	0.3	0.6
qid:4765	US	0.6	0.2	0.2
qid:4971	US	0.8	0.1	0.1
qid:3455	US	0.3	0.6	0.1
qid:15800	US	0.1	0.2	0.7
qid:450	UK	0.2	0.4	0.4
qid:13780	US	0.6	0.1	0.3
qid:12567	CA	0.5	0.3	0.2
qid:389	US	0.7	0.2	0.1
qid:9623	US	0.4	0.1	0.5
qid:7115	US	0.2	0.7	0.1
qid:6348	IN	0.4	0.3	0.3
qid:15545	US	0.3	0.3	0.4
qid:3550	IN	0.7	0.1	0.2
qid:5741	US	0.8	0.1	0.1
qid:7790	US	0.9	0.05	0.05
qid:4774	US	0.8	0.1	0.1
qid:8302	IN	0.6	0.2	0.2
qid:7243	BR	0.7	0.1	0.2
qid:13840	US	0.8	0.1	0.1
qid:11705	CN	0.7	0.2	0.1
qid:10987	US	0.3	0.2	0.5
qid:3531	KR	0.8	0.05	0.15
qid:4883	US	0.6	0.2	0.2
qid:14468	US	0.3	0.4	0.3
qid:2610	US	0.2	0.5	0.3
qid:3616	IN	0.7	0.2	0.1
qid:7129	US	0.4	0.3	0.3
qid:6201	US	0.3	0.4	0.3
qid:14348	US	0.6	0.2	0.2
qid:459	US	0.4	0.3	0.3
qid:3519	US	0.7	0.1	0.2
qid:15466	US	0.1	0.6	0.3
qid:12789	UK	0.4	0.2	0.4
qid:4913	US	0.6	0.1	0.3
qid:10132	US	0.5	0.2	0.3
qid:7915	US	0.2	0.6	0.2
qid:6396	US	0.7	0.1	0.2
qid:13893	US	0.8	0.1	0.1
qid:12574	US	0.5	0.3	0.2
qid:15058	US	0.4	0.3	0.3
qid:8293	US	0.7	0.2	0.1
qid:11649	US	0.3	0.5	0.2
qid:16037	DE	0.8	0.1	0.1
qid:7231	US	0.2	0.1	0.7
qid:2936	US	0.1	0.8	0.1
qid:12707	GB	0.5	0.4	0.1
qid:13662	US	0.4	0.1	0.5
qid:3611	US	0.3	0.6	0.1
qid:79	US	0.4	0.2	0.4
qid:3537	US	0.7	0.2	0.1
qid:2470	BR	0.8	0.1	0.1
qid:7400	CA	0.2	0.6	0.2
qid:14493	US	0.1	0.7	0.2
qid:9685	US	0.3	0.1	0.6
qid:5886	US	0.6	0.2	0.2
qid:14546	US	0.4	0.5	0.1
qid:9200	IN	0.3	0.1	0.6
qid:7117	US	0.3	0.3	0.4
qid:8253	US	0.1	0.6	0.3
qid:4882	US	0.5	0.2	0.3
qid:3724	US	0.5	0.3	0.2
qid:15797	JP	0.4	0.2	0.4
qid:776	US	0.3	0.5	0.2
qid:13843	US	0.3	0.2	0.5
qid:12749	US	0.2	0.3	0.5
qid:6961	US	0.2	0.7	0.1
qid:15027	IN	0.1	0.6	0.3
qid:7241	US	0.1	0.2	0.7
qid:6427	IN	0.2	0.3	0.5
qid:3698	US	0.4	0.5	0.1
qid:11706	US	0.2	0.4	0.4
qid:4762	US	0.1	0.1	0.8
qid:4947	US	0.5	0.3	0.2
qid:24	US	0.7	0.2	0.1
qid:3476	US	0.1	0.6	0.3
qid:13765	US	0.2	0.5	0.3
qid:15059	US	0.8	0.1	0.1
qid:12570	US	0.6	0.3	0.1
qid:7319	US	0.7	0.2	0.1
qid:15472	US	0.3	0.6	0.1
qid:2946	US	0.6	0.2	0.2
qid:10232	US	0.1	0.4	0.5
qid:4773	US	0.7	0.1	0.2
qid:14229	US	0.2	0.4	0.4
qid:3481	US	0.5	0.3	0.2
qid:2598	US	0.3	0.4	0.3
qid:530	US	0.4	0.3	0.3
qid:12766	US	0.2	0.6	0.2
qid:3636	US	0.4	0.5	0.1
qid:12318	US	0.6	0.3	0.1
qid:5718	US	0.4	0.4	0.2
qid:7815	US	0.3	0.2	0.5
qid:12565	IT	0.3	0.6	0.1
qid:375	US	0.7	0.2	0.1
qid:4988	US	0.7	0.2	0.1
qid:12771	GB	0.4	0.3	0.3
qid:6105	US	0.8	0.1	0.1
qid:9274	US	0.6	0.2	0.2
qid:4769	US	0.2	0.3	0.5
qid:5270	US	0.7	0.2	0.1
qid:14430	US	0.4	0.2	0.4
qid:7392	US	0.3	0.4	0.3
qid:13860	US	0.6	0.1	0.3
qid:10712	US	0.7	0.1	0.2
qid:15046	US	0.3	0.4	0.3
qid:9736	US	0.2	0.6	0.2
qid:3451	US	0.8	0.1	0.1
qid:10140	US	0.6	0.2	0.2
qid:7012	US	0.3	0.5	0.2
qid:15468	US	0.4	0.3	0.3
qid:4994	US	0.2	0.5	0.3
qid:4766	US	0.6	0.2	0.2
qid:2476	US	0.3	0.4	0.3
qid:9226	US	0.1	0.6	0.3
qid:3560	US	0.4	0.5	0.1
qid:8287	US	0.2	0.6	0.2
qid:15082	US	0.7	0.2	0.1
qid:12556	US	0.7	0.1	0.2
qid:10986	US	0.3	0.3	0.4
qid:14409	US	0.4	0.3	0.3
qid:13761	US	0.6	0.1	0.3
qid:268	US	0.8	0.1	0.1
qid:480	US	0.2	0.6	0.2
qid:6390	US	0.9	0.05	0.05
qid:5244	US	0.3	0.2	0.5
qid:6990	US	0.8	0.1	0.1
qid:13788	US	0.3	0.4	0.3
qid:14543	US	0.7	0.2	0.1
qid:5045	US	0.5	0.3	0.2
qid:2732	US	0.4	0.3	0.3
qid:10243	US	0.2	0.5	0.3
qid:11682	US	0.5	0.4	0.1
qid:12337	US	0.6	0.1	0.3
qid:15020	US	0.3	0.5	0.2
qid:4269	US	0.2	0.3	0.5
qid:10687	US	0.3	0.2	0.5
qid:9256	US	0.1	0.8	0.1
qid:2593	US	0.1	0.7	0.2
qid:7522	US	0.3	0.4	0.3
qid:298	US	0.1	0.8	0.1
qid:5870	US	0.6	0.1	0.3
qid:430	US	0.2	0.6	0.2
qid:10992	US	0.9	0.05	0.05
qid:6941	US	0.1	0.5	0.4
qid:2578	US	0.8	0.1	0.1
qid:6517	JP	0.7	0.1	0.2
qid:15077	US	0.6	0.2	0.2
qid:15404	US	0.8	0.1	0.1
qid:3544	US	0.9	0.05	0.05
qid:2925	US	0.9	0.05	0.05
qid:7133	US	0.8	0.1	0.1
qid:14550	US	0.5	0.3	0.2
qid:14450	US	0.7	0.2	0.1
qid:7351	US	0.1	0.5	0.4
qid:10239	US	0.3	0.4	0.3
qid:3532	JP	0.9	0.05	0.05
qid:12690	US	0.2	0.6	0.2
qid:13884	US	0.3	0.4	0.3
qid:4891	US	0.4	0.3	0.3
qid:8275	US	0.8	0.1	0.1
qid:13785	US	0.3	0.5	0.2
qid:7789	US	0.6	0.2	0.2
qid:521	US	0.6	0.3	0.1
qid:11675	CA	0.4	0.2	0.4
qid:784	US	0.3	0.4	0.3
qid:15050	IN	0.7	0.1	0.2
qid:12762	AU	0.5	0.4	0.1
qid:13841	US	0.6	0.3	0.1
qid:14549	GB	0.4	0.3	0.3
qid:9238	ID	0.8	0.1	0.1
qid:4171	FR	0.3	0.6	0.1
qid:345	US	0.5	0.3	0.2
qid:12302	CA	0.4	0.2	0.4
qid:5003	US	0.7	0.2	0.1
qid:6365	US	0.7	0.2	0.1
qid:3704	KR	0.9	0.05	0.05
qid:13511	US	0.8	0.1	0.1
qid:15421	US	0.2	0.4	0.4
qid:13930	US	0.4	0.3	0.3
qid:6925	US	0.8	0.1	0.1
qid:14547	GB	0.5	0.2	0.3
qid:9670	US	0.6	0.3	0.1
qid:13766	US	0.3	0.2	0.5
qid:3475	US	0.4	0.4	0.2
qid:4911	US	0.4	0.3	0.3
qid:15026	US	0.3	0.4	0.3
qid:16038	US	0.5	0.4	0.1
qid:7440	US	0.7	0.1	0.2
qid:9268	US	0.1	0.2	0.7
qid:7132	IN	0.8	0.05	0.15
qid:3751	US	0.6	0.3	0.1
qid:13782	US	0.4	0.3	0.3
qid:13488	US	0.6	0.3	0.1
qid:6538	US	0.5	0.3	0.2
qid:5721	US	0.6	0.2	0.2
qid:15061	MX	0.2	0.2	0.6
qid:3583	US	0.8	0.1	0.1
qid:6948	IN	0.1	0.3	0.6
qid:13783	IN	0.1	0.3	0.6
qid:15412	US	0.4	0.3	0.3
qid:14413	US	0.2	0.2	0.6
qid:10993	US	0.7	0.2	0.1
qid:13768	ES	0.6	0.1	0.3
qid:7521	IN	0.9	0.1	0.0
qid:9253	US	0.7	0.2	0.1
qid:13859	US	0.3	0.4	0.3
qid:7905	US	0.1	0.7	0.2
qid:14162	TW	0.5	0.3	0.2
qid:2524	US	0.8	0.1	0.1
qid:9673	UK	0.2	0.7	0.1
qid:7153	US	0.5	0.3	0.2
qid:12813	US	0.3	0.4	0.3
qid:5043	US	0.8	0.1	0.1
qid:6986	US	0.5	0.4	0.1
qid:14553	US	0.4	0.2	0.4
qid:6554	US	0.9	0.1	0.0
qid:15049	US	0.4	0.3	0.3
qid:11639	MX	0.3	0.3	0.4
qid:5690	US	0.6	0.2	0.2
qid:3520	US	0.8	0.1	0.1
qid:12365	US	0.7	0.1	0.2
qid:4081	US	0.3	0.4	0.3
qid:2505	US	0.2	0.5	0.3
qid:4864	US	0.1	0.7	0.2
qid:457	US	0.3	0.5	0.2
qid:10699	US	0.8	0.1	0.1
qid:9245	US	0.2	0.7	0.1
qid:3373	US	0.2	0.3	0.5
qid:12680	US	0.4	0.3	0.3
qid:14454	US	0.6	0.1	0.3
qid:11560	US	0.6	0.3	0.1
qid:12195	US	0.1	0.3	0.6
qid:10991	US	0.2	0.6	0.2
qid:6162	US	0.7	0.2	0.1
qid:5010	US	0.6	0.1	0.3
qid:13769	IN	0.6	0.2	0.2
qid:13803	US	0.4	0.3	0.3
qid:13773	US	0.7	0.2	0.1
qid:2423	US	0.3	0.2	0.5
qid:15052	US	0.5	0.2	0.3
qid:278	JP	0.4	0.3	0.3
qid:3561	US	0.7	0.1	0.2
qid:15451	US	0.8	0.2	0.0
qid:14479	US	0.2	0.6	0.2
qid:2938	US	0.8	0.1	0.1
qid:10149	IN	0.2	0.3	0.5
qid:9225	US	0.9	0.1	0.0
qid:6490	US	0.6	0.2	0.2
qid:4085	US	0.1	0.6	0.3
qid:5040	US	0.7	0.2	0.1
qid:12153	US	0.3	0.1	0.6
qid:11653	US	0.2	0.1	0.7
qid:4320	US	0.4	0.3	0.3
qid:8252	US	0.4	0.3	0.3
qid:6921	US	0.6	0.2	0.2
qid:7147	US	0.8	0.1	0.1
qid:3470	US	0.2	0.5	0.3
qid:13776	US	0.3	0.3	0.4
qid:5840	US	0.7	0.1	0.2
qid:2608	US	0.3	0.2	0.5
qid:12373	US	0.2	0.1	0.7
qid:10703	US	0.8	0.1	0.1
qid:8288	US	0.3	0.3	0.4
qid:13767	US	0.6	0.2	0.2
qid:15069	US	0.2	0.7	0.1
qid:12770	US	0.7	0.1	0.2
qid:4485	US	0.8	0.1	0.1
qid:13938	US	0.7	0.2	0.1
qid:6995	US	0.8	0.1	0.1
qid:7506	US	0.1	0.6	0.3
qid:14514	US	0.3	0.3	0.4
qid:229	US	0.4	0.3	0.3
qid:9279	US	0.1	0.4	0.5
qid:10249	US	0.8	0.1	0.1
qid:12334	US	0.5	0.3	0.2
qid:2489	US	0.3	0.2	0.5
qid:7189	US	0.2	0.4	0.4
qid:6474	US	0.3	0.5	0.2
qid:6248	US	0.1	0.4	0.5
qid:13508	US	0.7	0.2	0.1
qid:10990	US	0.3	0.4	0.3
qid:3368	US	0.1	0.3	0.6
qid:11616	US	0.4	0.3	0.3
qid:7207	US	0.8	0.1	0.1
qid:15509	US	0.5	0.2	0.3
qid:14495	US	0.7	0.1	0.2
qid:15043	US	0.6	0.2	0.2
qid:544	IN	0.4	0.2	0.4
qid:8268	US	0.6	0.2	0.2
qid:12756	US	0.7	0.1	0.2
qid:13833	US	0.3	0.2	0.5
qid:7806	US	0.3	0.5	0.2
qid:5123	US	0.4	0.4	0.2
qid:15801	US	0.1	0.6	0.3
qid:3579	US	0.6	0.3	0.1
qid:7491	GB	0.2	0.7	0.1
qid:12171	US	0.8	0.1	0.1
qid:11545	JP	0.7	0.1	0.2
qid:6975	ES	0.4	0.1	0.5
qid:2433	US	0.3	0.6	0.1
qid:4875	DE	0.5	0.4	0.1
qid:12352	US	0.7	0.2	0.1
